0,30,60,6.6573426573426575,8.7,9.6,35,5.6,195,337,123,1
1,30,66,7,8.6,9,45,6.8,305,177,221,1
2,30,41,6.6573426573426575,8.7,6.589716919025674,47,3.949876543209877,178,105,110,1
3,30,69,7,8.9,9.9,57,2.5,144,239,71,1
4,30,69,6.6573426573426575,8.919819819819821,6.5,38,4.1,157,113,93,1
5,30,53,5.5,9,6.589716919025674,47,3.949876543209877,178,105,110,1
6,30,64,6.6573426573426575,8.919819819819821,6.589716919025674,47,3.949876543209877,178,105,110,1
7,30,75,6.6573426573426575,8.919819819819821,6.1,84,2.3,190,90,83,1
8,30,63,6.5,8,6.589716919025674,24,2.7,64,105,29,1
9,30,65,7,9.1,11.5,30,4.6,138,239,73,1
10,30,60,6.6573426573426575,8.919819819819821,6.6,38,4.9,186,122,119,1
11,30,74,6.6573426573426575,9.2,9.8,47,3.6,171,177,90,1
12,30,52,7,8.919819819819821,6.46,30,6.1,183,126,113,1
13,15,59,7.5,9,7.4,44,3.5,154,233,92,1
14,30,53,6.6573426573426575,8.919819819819821,6.589716919025674,47,3.949876543209877,178,105,110,1
15,30,52,5,8.919819819819821,7.5,58,4.9,287,114,182,1
16,30,32,6.6573426573426575,8.7,5.8,69,3.1,213,91,126,1
17,100,67,8,8.3,5.3,43,4.7,204,91,137,1
18,30,39,5,8.6,6,69,3.4,234,92,124,1
21,15,53,7,8.3,8.4,40,4.4,174,166,113,1
22,30,53,6.6573426573426575,9.2,6.589716919025674,47,3.949876543209877,178,105,110,1
23,30,39,6.6573426573426575,8.919819819819821,6.589716919025674,47,3.949876543209877,178,105,110,1
24,30,53,7,9.3,6.589716919025674,47,3.949876543209877,178,105,110,1
25,30,69,6,8.3,9.9,37,3.1,116,105,65,1
26,30,60,6.6573426573426575,9.4,6.5,46,5.1,234,109,146,1
27,30,49,6.6573426573426575,8.919819819819821,6.7,32,4.6,146,120,95,1
28,30,40,6.6573426573426575,8.919819819819821,6.589716919025674,47,3.949876543209877,178,105,110,1
29,30,35,7,8.9,5.3,47,3.949876543209877,178,105,110,1
30,30,60,6.6573426573426575,9.2,6.589716919025674,47,3.949876543209877,178,105,110,1
31,30,53,7,8.9,6.589716919025674,47,3.949876543209877,178,105,110,1
32,30,68,6.6573426573426575,9.8,7.3,58,2.5,146,109,75,1
